base,feature,steerage,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.3,5,1.00384380254995,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.3,6,6.633449661088621,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.3,7,3.274126526333296,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.3,8,6.827347992822473,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,0,2.096862984298008,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,1,1.0224594473789197,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,2,5.641754891346535,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,3,1.0260051419405827,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,4,4.471376938576492,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,5,1.0043182096065768,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,6,6.490503018512895,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,7,3.7140305079378866,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.2,8,6.680077489727851,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,0,2.174962249096496,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,1,1.0511967416872732,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,2,4.799418991409202,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,3,1.0677844190838819,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,4,3.9781067047539813,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,5,1.0070624711518192,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,6,6.307596025278953,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,7,4.185914593792057,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,-0.1,8,6.569229812024959,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,0,3.336428527963736,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,1,3.7908045519504308,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,2,4.733611242999639,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,3,2.188433327745188,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,4,3.3848486332589687,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,5,1.9079847837413462,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,6,6.188348877734637,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,7,5.684051798815928,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.1,8,6.59992317401589,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,0,5.295360342179819,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,1,5.963207769019111,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,2,5.766843141415747,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,3,5.381106372453692,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,4,3.622023701546009,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,5,5.735384267744979,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,6,6.347813866109011,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,7,6.496187399725369,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.2,8,6.735899865179661,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,0,6.82435203624227,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,1,6.694866842262146,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,2,6.73380865050445,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,3,6.502731882879435,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,4,5.003188560017209,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,5,6.723307686852419,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,6,6.646412943826294,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,7,6.849334259850371,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.3,8,6.896604274940042,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,0,6.972371523285327,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,1,6.873449036596806,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,2,6.960009378109135,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,3,6.831389838062867,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,4,6.990300659734338,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,5,6.9045133644698655,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,6,6.968988348272451,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,7,6.897759424181024,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.5,8,6.9883999510009795,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,0,6.864481076261884,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,1,6.812360865706894,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,2,6.773616595407932,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,3,6.836469506538328,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,4,6.963030851912809,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,5,6.713512540201171,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,6,6.940355414467961,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,7,6.859193372080145,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Character acknowledging moral necessity or ethical obligation,0.8,8,6.962298291032468,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,0,1.6419318197725825,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,1,1.007646120600895,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,2,2.350270953470712,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,3,1.0157099857539837,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,4,2.537332724225671,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,5,1.001679110314965,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,6,5.692746605457882,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,7,4.2484179264778925,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.8,8,6.689516988926466,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,0,1.7338383587105082,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,1,1.0184710157105819,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,2,2.470011026804626,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,3,1.0245986806386056,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,4,2.286121006869087,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,5,1.0027559124316092,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,6,5.791948967974226,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,7,4.673005034794147,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.5,8,6.62316951229752,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,0,1.9707539623588788,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,1,1.0544400325415548,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,2,3.204649073359687,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,3,1.053729953729892,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,4,2.572845680036141,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,5,1.0068960394691933,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,6,6.013256032013461,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,7,4.765817225369642,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.3,8,6.627571235689118,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,0,2.0975548870749403,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,1,1.1205649959923636,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,2,3.6431062345018574,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,3,1.0926868410152841,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,4,2.8472633102090996,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,5,1.0103460608518198,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,6,6.067241356179281,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,7,4.81458893997319,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.2,8,6.615287498182313,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,0,2.3362033432690934,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,1,1.1874566763791774,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,2,4.111544161415416,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,3,1.1456410811106539,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,4,3.082093943512476,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,5,1.0169359396569144,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,6,6.158641076742562,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,7,4.781742276191966,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,-0.1,8,6.565710650010029,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,0,2.731500807779059,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,1,1.4854583027503037,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,2,4.888418947553063,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,3,1.3193318417809992,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,4,4.0573665298418895,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,5,1.0481784564261376,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,6,6.231678992220525,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,7,4.6920793677933315,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.1,8,6.486522938598615,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,0,3.001387161447374,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,1,1.6866667309907268,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,2,5.1876851930984245,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,3,1.4381318688082663,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,4,4.570542729759903,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,5,1.0984864436395816,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,6,6.202629577515763,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,7,4.728482076041588,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.2,8,6.446540439505747,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.3,0,3.39080347364416,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.3,1,2.0442747596289235,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.3,2,5.474338857022501,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.3,3,1.6824413244335783,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.3,4,5.030670379226223,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Ethical principles and moral behavior guidance,0.3,5,1.1805049261457687,1.0,1
